# Declare spectators {flav1:weight1,flav2,weight2,...}
SPECTATORS     | {2:1.}


# outgoing part. 	 | BR(Delta BR) 	 [Origin] 	 | DC-file

## (semi)leptonic decays

# b -> c l nu
{10221,211,111}  | 2e-05[EvtGen]    | B+_f0980pi+pi.dat;
{10221,213}      | 0.0[included] | B+_f0980rho770+.dat;
{10221,311,211}  | 0.66e-05[FS]     | B+_f0980Kpi+.dat;
{10221,323}      | 0.0[included] | B+_f0980Kstar892+.dat;
{10221,321,111}  | 0.33e-05[FS]     | B+_f0980K+pi.dat;
{10221,323}      | 0.0[included] | B+_f0980Kstar892+.dat;

{211,113,111}    | 2.5e-05[EvtGen]    | B+_pi+rho770pi.dat;
{213,113}        | 0.0[included] | B+_rho770+rho770.dat;
{311,211,113}    | 1.83e-05[EvtGen]    | B+_Kpi+rho770.dat;
{323,113}        | 0.0[included] | B+_Kstar892+rho770.dat;
{10321,113}      | 0.0[included] | B+_K0star1430+rho770.dat;
{321,113,111}    | 1.16e-05[EvtGen]    | B+_K+rho770pi.dat;
{323,113}        | 0.0[included] | B+_Kstar892+rho770.dat;
{10321,113}      | 0.0[included] | B+_K0star1430+rho770.dat;
{321,-311,113}   | 1e-06[EvtGen]    | B+_K+Kbrho770.dat;

{223,211,111}    | 2.3e-05[EvtGen]    | B+_omega782pi+pi.dat;
{223,213}        | 0.0[included] | B+_omega782rho770+.dat;
{321,223,111}    | 5.5e-06[EvtGen]    | B+_K+omega782pi.dat;
{323,223}        | 0.0[included] | B+_Kstar892+omega782.dat;
{311,223,211}    | 5.5e-06[EvtGen]    | B+_Komega782pi+.dat;
{323,223}        | 0.0[included] | B+_Kstar892+omega782.dat;
{321,-311,223}   | 1e-06[EvtGen]    | B+_K+Kbomega782.dat;

{20113,321,111}  | 1e-05[EvtGen]    | B+_a11260K+pi.dat;
{20113,323}     | 0.0[included] | B+_a11260Kstar892+.dat;
{20113,311,211}  | 1e-05[EvtGen]    | B+_a11260Kpi+.dat;
{20113,323}     | 0.0[included] | B+_a11260Kstar892+.dat;

{10111,211,111}  | 1.1e-05[EvtGen]    | B+_a0980pi+pi.dat;
